keyword,score,category
말라있고/Adjective,-0.009788436,
나가있고이/Verb,-0.009788436,
않고서는/Verb,-0.009826572,
서글서글해서/Adjective,-0.009831441,
딴데로/Verb,-0.009831441,
아프게/Adjective,-0.009833124,
되있었던/Verb,-0.009854858,
걸려있었음/Verb,-0.009854858,
...?)/Punctuation,-0.009854858,
배신/Noun,-0.009860855,
웃더군요/Verb,-0.009865474,
돌아서서/Verb,-0.009865474,
돌리더군요/Verb,-0.009865474,
걸릴지/Verb,-0.009865474,
볼법/Noun,-0.009866823,
가보았지만/Verb,-0.00990856,
한바탕/Noun,-0.00993543,
찍어가더군요/Verb,-0.00993543,
찍던지요/Verb,-0.00993543,
잘못이라면/Verb,-0.00993543,
어떻하냐고/Adjective,-0.00993543,
알려주러/Verb,-0.00993543,
보여줬는데/Verb,-0.00993543,
보여줬고/Verb,-0.00993543,
보여줄/Verb,-0.00993543,
보여주었습니다/Verb,-0.00993543,
민망하기도/Adjective,-0.00993543,
먹으려는/Verb,-0.00993543,
먹어야겠는데/Verb,-0.00993543,
먹습니까/Verb,-0.00993543,
드셔야지/Verb,-0.00993543,
당하니/Adjective,-0.00993543,
급하고/Adjective,-0.00993543,
괜챦으시/Noun,-0.00993543,
거짓말쟁이/Noun,-0.00993543,
?.........(/Punctuation,-0.00993543,
............./Punctuation,-0.00993543,
묶음/Noun,-0.009943517,
을시/Noun,-0.009974455,
이었다이/Verb,-0.009981433,
시켰으면/Verb,-0.009981433,
옮겨도/Verb,-0.009998332,
안았음/Verb,-0.009998332,
싶지안은/Verb,-0.009998332,
다르지는/Adjective,-0.009998332,
별거/Noun,-0.010014071,
낙엽/Noun,-0.010031912,
중요한것/Adjective,-0.010084015,
상패/Noun,-0.010084015,
상대로/Noun,-0.010084015,
보냈던것/Verb,-0.010084015,
나가서시/Verb,-0.010084015,
(!?)/Punctuation,-0.010084015,
대림/Noun,-0.01011225,
킥판/Noun,-0.010121323,
풀고/Verb,-0.010140839,
다물지/Verb,-0.010140839,
걸린것은/Verb,-0.010140839,
시냐/Noun,-0.010156973,
바르려면/Verb,-0.010176102,
흘긴다/Noun,-0.010195183,
하던거였네/Verb,-0.010195183,
책무/Noun,-0.010195183,
안하무인/Noun,-0.010195183,
전무한/Adjective,-0.010206138,
또다른/Modifier,-0.010224211,
답답하고요/Adjective,-0.010232316,
점원/Noun,-0.010239035,
했으나시에/Verb,-0.010260205,
코리아나/Noun,-0.010260205,
참자/Verb,-0.010260205,
정해져있음/Verb,-0.010260205,
불편해도/Adjective,-0.010260205,
말라져있으며/Adjective,-0.010260205,
뜨겁진/Adjective,-0.010260205,
들었으나시/Verb,-0.010260205,
간질간질/Adverb,-0.010287119,
뿌옇/Adjective,-0.010295417,
뻘건/Noun,-0.010295417,
놓여져있는/Verb,-0.010295417,
높은듯/Adjective,-0.010295417,
화났다/Verb,-0.010334926,
줄께요/Verb,-0.010334926,
옥신각신/Noun,-0.010334926,
시치미/Noun,-0.010334926,
미안하지/Adjective,-0.010334926,
물어보았는데/Verb,-0.010334926,
떼는/Verb,-0.010334926,
대륙/Noun,-0.010334926,
들어있었습니다/Verb,-0.010348585,
해양/Noun,-0.01036294,
희망사항/Noun,-0.010450792,
이해도/Noun,-0.010450995,
판단력/Noun,-0.010458663,
찾으리/Verb,-0.010458663,
찌들었는데/Verb,-0.010458663,
세웠던데/Verb,-0.010458663,
묻냐는/Verb,-0.010458663,
머뭇/Noun,-0.010458663,
놓았더라구요/Verb,-0.010458663,
난다니까/Verb,-0.010458663,
깨끗하겠구나/Adjective,-0.010458663,
기다리겠지만/Verb,-0.010458663,
같은면/Adjective,-0.010458663,
컬렉션/Noun,-0.010460286,
막아놓아서/Verb,-0.010463165,
대머리/Noun,-0.010463165,
주더라구요/Verb,-0.010464408,
붙였다/Verb,-0.010491803,
갖다주어/Verb,-0.010491803,
흘려져있음/Verb,-0.0105242,
하도안/Verb,-0.0105242,
튀겨지지/Verb,-0.0105242,
젖혀/Verb,-0.0105242,
접었냐/Verb,-0.0105242,
접엇냐/Noun,-0.0105242,
빨간게/Adjective,-0.0105242,
금고/Noun,-0.010542462,
옮겨줄/Verb,-0.010577376,
검정색/Noun,-0.010581974,
을씨년스/Noun,-0.010599124,
예쁜것도/Adjective,-0.010599124,
방바/Noun,-0.010599124,
들어가고싶지/Verb,-0.010599124,
닦이고/Verb,-0.010599124,
햏/Noun,-0.010621611,
할려는/Verb,-0.010636279,
요지부동/Noun,-0.010641768,
알아봐야지/Verb,-0.010641768,
보여줬습니다/Verb,-0.010641768,
받았다면서/Verb,-0.010641768,
무능함과/Adjective,-0.010641768,
앉아있는/Verb,-0.010655048,
4만원/Number,-0.010727765,
지독했다/Adjective,-0.010730925,
지독함/Adjective,-0.010730925,
읽었지만/Verb,-0.010730925,
변기수/Noun,-0.010730925,
꿨다/Verb,-0.010730925,
가창/Noun,-0.010730925,
이쁘다거나/Adjective,-0.010744212,
올려두/Verb,-0.010754249,
싶지안아요/Verb,-0.010754249,
밤새실내/Verb,-0.010754249,
물휴지/Noun,-0.010754249,
두껍게/Adjective,-0.010754249,
닦고나서/Verb,-0.010754249,
정도면/Foreign,-0.0107674,
했다고하는데/Verb,-0.01077039,
막기/Verb,-0.01077039,
심지/Noun,-0.010796952,
구경만/Noun,-0.01080246,
유난/Noun,-0.010835961,
스럽지도/Josa,-0.010835961,
꼽슬털들/Noun,-0.010835961,
그렇듯이/Adjective,-0.010835961,
보여야/Verb,-0.010836985,
이러니까/Conjunction,-0.010858603,
올에서/Verb,-0.010863057,
같았네요/Adjective,-0.010877622,
마운틴/Noun,-0.010883732,
약한데/Adjective,-0.010891621,
트임/Verb,-0.010917203,
숨통/Noun,-0.010917203,
상티/Noun,-0.010917203,
나서도로/Verb,-0.010917203,
건조하게/Adjective,-0.010917203,
헤매이던/Verb,-0.010934545,
중턱/Noun,-0.010934545,
적막하고/Adjective,-0.010934545,
장재/Noun,-0.010934545,
어설프고/Adjective,-0.010934545,
생뚱맞/Noun,-0.010934545,
막막한/Adjective,-0.010934545,
마주치며/Verb,-0.010934545,
뛰어나와/Verb,-0.010934545,
두다니/Verb,-0.010934545,
대실하는/Verb,-0.010934545,
놀래/Adjective,-0.010934545,
기대했기에/Adjective,-0.010934545,
굽이굽이/Adverb,-0.010934545,
쓰시는게/Verb,-0.010937341,
죽을거같이/Verb,-0.011016021,
드러운/Adjective,-0.011016499,
즐겨하는/Verb,-0.011068439,
찾아와서/Verb,-0.011071684,
소복할/Adjective,-0.011076084,
힘드셨을테니/Adjective,-0.011087406,
허비할것/Adjective,-0.011087406,
추울수있으니/Verb,-0.011087406,
이상한거라고/Adjective,-0.011087406,
싸우기/Verb,-0.011087406,
사라졌고요/Verb,-0.011087406,
보냈죠/Verb,-0.011087406,
방를/Noun,-0.011087406,
바꿀까/Verb,-0.011087406,
만지더군요/Verb,-0.011087406,
되었냐고/Verb,-0.011087406,
가까워져/Verb,-0.011087406,
했었다하고/Verb,-0.011113055,
하시겠다는데/Verb,-0.011113055,
하셔야지/Verb,-0.011113055,
짜증나있던/Adjective,-0.011113055,
잇었다며/Verb,-0.011113055,
어땠을까요/Adjective,-0.011113055,
씻고있던/Verb,-0.011113055,
봐가면서/Verb,-0.011113055,
말더라구요/Verb,-0.011113055,
눌르던/Verb,-0.011113055,
나올지도/Verb,-0.011113055,
나았겠어요/Verb,-0.011113055,
나서에야/Verb,-0.011113055,
같다는데/Adjective,-0.011113055,
시니어/Noun,-0.011131246,
부풀더군요/Verb,-0.011152252,
물었는지/Verb,-0.011152252,
못뽑이/Noun,-0.011152252,
동그랗게/Adjective,-0.011152252,
광대뼈/Noun,-0.011152252,
씻을수/Verb,-0.011221394,
해봤자/Verb,-0.011270441,
담함/Noun,-0.011270441,
귀찮아하고/Adjective,-0.011270441,
빼놓은/Verb,-0.011286277,
라나/Noun,-0.01129561,
고쳐주면서/Verb,-0.011317939,
갈아서/Verb,-0.011360072,
쌓이게/Verb,-0.011363314,
막혔었다며/Verb,-0.011363314,
너무하군요/Adjective,-0.011363314,
고쳐주시며/Verb,-0.011363314,
갈았겠지만/Verb,-0.011383956,
해달라는건데/Verb,-0.011396327,
안오에/Verb,-0.011396327,
아니십니다/Adjective,-0.011396327,
드리는데가/Verb,-0.011396327,
데워지고/Verb,-0.011396327,
설설/Noun,-0.011412918,
빼져있고/Verb,-0.011428256,
떡칠/Noun,-0.011429493,
그럴듯하게/Adjective,-0.011429493,
같은거에도/Adjective,-0.011429493,
함다음/Verb,-0.011443375,
보내냐고/Verb,-0.011443375,
받아야하나/Verb,-0.011443375,
받는다고하고/Verb,-0.011443375,
받겠다던/Verb,-0.011443375,
나옴프론트/Noun,-0.011443375,
있을수가/Adjective,-0.011461658,
골이길래/Verb,-0.01146953,
해드려서/Verb,-0.011474757,
느끼는데/Verb,-0.01148723,
챙겨주세요/Verb,-0.011496879,
사진있으나/Verb,-0.011496879,
돌려주고/Verb,-0.011496879,
내린줄/Verb,-0.011496879,
허방/Noun,-0.011513525,
내려가있었음/Verb,-0.011513525,
클꺼/Verb,-0.01151382,
열었네요/Verb,-0.011534916,
싶어하는/Verb,-0.011537359,
바꿔주셨으나/Verb,-0.011549152,
쥐구멍/Noun,-0.011558312,
아시는지/Verb,-0.011558312,
시켰더니/Verb,-0.011558312,
비틀어져/Verb,-0.011558312,
모르시는지/Verb,-0.011558312,
나있더군요/Verb,-0.011558312,
나아지더라구요/Verb,-0.011558312,
건드리지/Verb,-0.011558312,
나옵디다/Verb,-0.011565522,
바꿔주면서/Verb,-0.011565983,
잡혀있을수/Verb,-0.011583326,
왔다며/Verb,-0.011583326,
뻔했는지/Adjective,-0.011583326,
불쑥/Noun,-0.011583326,
밀렸다고/Verb,-0.011583326,
말문/Noun,-0.011583326,
룸점검/Noun,-0.011583326,
남깁니다시/Verb,-0.011583326,
갈아입는/Verb,-0.011583326,
묻어있던/Verb,-0.011602187,
트레이에/Noun,-0.011605939,
바꿔주었는데/Verb,-0.011605939,
도마/Noun,-0.011618649,
받으려면/Verb,-0.011627247,
안듬/Noun,-0.011629067,
만들어줘서/Verb,-0.011709579,
가고싶어서/Verb,-0.011711813,
죽어있음/Verb,-0.011718307,
없어야/Adjective,-0.011718307,
현금영수증/Noun,-0.011720564,
다심/Verb,-0.011720564,
다량/Noun,-0.011720564,
옮겨주네요/Verb,-0.011721542,
긋하다며/Verb,-0.011721542,
해주었었고/Verb,-0.011731823,
가깝지만/Adjective,-0.011760092,
죄송하단/Adjective,-0.011770886,
찌푸렸으며/Verb,-0.011785438,
이상해도/Adjective,-0.011785438,
매을/Verb,-0.011785438,
하실려면/Verb,-0.011786111,
자욱했어요/Adjective,-0.01181808,
할말만/Verb,-0.011826717,
더구요/Adjective,-0.011855421,
하려하니/Verb,-0.011862827,
쯔/Noun,-0.0118975,
잠들려고하니/Verb,-0.0118975,
바꾸려다/Verb,-0.0118975,
뮤슨/Noun,-0.0118975,
합친거/Verb,-0.011929857,
주져/Verb,-0.011929857,
용하는데요/Adjective,-0.011929857,
수북합니다/Adjective,-0.011929857,
빼세요/Verb,-0.011929857,
만드실/Verb,-0.011929857,
닫을꺼/Verb,-0.011929857,
꽈베기/Noun,-0.011929857,
꼬박꼬박/Noun,-0.011929857,
그렇게도/Adjective,-0.011929857,
호캉스가/Noun,-0.011932728,
치웠/Verb,-0.011932728,
알아보든/Verb,-0.011951952,
불가능하다며/Adjective,-0.011951952,
미흡했다며/Adjective,-0.011951952,
내든/Verb,-0.011951952,
안되었습니다/Adjective,-0.011970053,
좋았기에/Adjective,-0.011977395,
열림/Verb,-0.011977759,
물어보더군요/Verb,-0.01198497,
질렀죠/Verb,-0.012002681,
부었습니다/Adjective,-0.012002681,
돌아서는거고요/Verb,-0.012002681,
찍히/Verb,-0.012024618,
막혔습니다/Verb,-0.012037239,
안된다거나/Adjective,-0.012038905,
확실하냐니/Adjective,-0.012040236,
했는데시까지도/Verb,-0.012040236,
통입/Noun,-0.012040236,
찾아왔습니다/Verb,-0.012040236,
찾아간게/Verb,-0.012040236,
준다든지/Verb,-0.012040236,
자겠다고/Verb,-0.012040236,
올려줬는데/Verb,-0.012040236,
아까보다/Adjective,-0.012040236,
뜬다면서/Verb,-0.012040236,
될테니/Verb,-0.012040236,
독일인/Noun,-0.012040236,
꼽아놓/Noun,-0.012040236,
게번/Noun,-0.012040236,
냑/Noun,-0.01206205,
잤지만/Verb,-0.012073906,
묻어나고/Verb,-0.012090116,
단식/Noun,-0.012096529,
풀고다니고/Verb,-0.012116907,
싸우려/Verb,-0.012116907,
만든것도/Verb,-0.012116907,
들거면/Verb,-0.012116907,
더러워도/Adjective,-0.012116907,
달일/Verb,-0.012116907,
심한듯/Adjective,-0.012134843,
바꿨던게/Verb,-0.012134843,
책보/Noun,-0.012157969,
쪼꼬/Noun,-0.012157969,
써져있는데/Verb,-0.012157969,
새워하고/Verb,-0.012157969,
부러졌는/Verb,-0.012157969,
박혀있는지/Verb,-0.012157969,
망가졌는데/Verb,-0.012157969,
넘게까지/Verb,-0.012157969,
꺼놓고/Verb,-0.012157969,
감아놓음/Verb,-0.012157969,
ㅅㅑ/KoreanParticle,-0.012157969,
ㄷㅐ/KoreanParticle,-0.012157969,
헛것/Noun,-0.012173801,
진로소주/Noun,-0.012173801,
진로/Noun,-0.012173801,
받은바/Verb,-0.012173801,
물으며/Verb,-0.012173801,
들었겠나/Verb,-0.012173801,
같다하며/Adjective,-0.012173801,
같냐고/Adjective,-0.012173801,
본것과/Verb,-0.012202272,
켜있더군요/Verb,-0.012223059,
송화/Noun,-0.012223059,
겠다더니/Verb,-0.012223059,
걸어두/Verb,-0.012223059,
가져다주더니/Verb,-0.012223059,
주렁주렁/Noun,-0.012223078,
가져간다고/Verb,-0.012226002,
적이었던/Verb,-0.012231985,
작대기/Noun,-0.012231985,
자그마한거/Adjective,-0.012231985,
알렸으나/Verb,-0.012231985,
시키는듯/Verb,-0.012231985,
나아진/Verb,-0.012231985,
꽂힌/Verb,-0.012231985,
갈아타는것도/Verb,-0.012231985,
4-5시/Number,-0.012231985,
부족하여서/Adjective,-0.012233181,
부하/Noun,-0.012233945,
mt/Alpha,-0.012233945,
볼려고/Verb,-0.012267866,
우기는것/Verb,-0.012279345,
세미나/Noun,-0.012326039,
듣던데로/Verb,-0.012344172,
드럽/Adjective,-0.012344172,
달려있는데/Verb,-0.012345137,
묻길래/Verb,-0.012379241,
대미/Noun,-0.012413451,
받았고요/Verb,-0.012416672,
용했는지/Adjective,-0.012423145,
남은것/Verb,-0.012423145,
까스렌/Noun,-0.012423145,
창사/Noun,-0.012428589,
모르나요/Verb,-0.012455388,
치우라는/Verb,-0.012458359,
있었거나/Adjective,-0.012458359,
옮겨야하냐고/Verb,-0.012458359,
치워주긴/Verb,-0.012483469,
미흡했던/Adjective,-0.012483469,
그러했음/Adjective,-0.012483469,
쩡/Noun,-0.01251619,
어물/Noun,-0.01251619,
만사/Noun,-0.01251619,
넘어가려는/Verb,-0.01251619,
펼쳤는데/Verb,-0.012545841,
칩시다/Verb,-0.012545841,
식겁한/Adjective,-0.012545841,
1~2만원/Number,-0.012545841,
마시지/Verb,-0.012553714,
가능했으나/Adjective,-0.012598382,
공중/Noun,-0.012608944,
하시니까/Verb,-0.012620442,
약했고/Adjective,-0.012631055,
끊었는데/Verb,-0.012638732,
했던것도/Verb,-0.01265763,
칠게요/Verb,-0.012668662,
써야한/Verb,-0.012668662,
버린셈/Verb,-0.012668662,
대야람/Verb,-0.012668662,
안상/Noun,-0.012677055,
전화하자/Adjective,-0.012681957,
올려놔/Verb,-0.012681957,
시킨다는/Verb,-0.012681957,
말이였습니다/Verb,-0.012681957,
드려지지도/Verb,-0.012681957,
넘지/Verb,-0.012681957,
찾아보는게/Verb,-0.012683188,
베란/Verb,-0.012683188,
무심하구/Adjective,-0.012683188,
ㅓㅇ/KoreanParticle,-0.012683188,
잇는데/Verb,-0.012692072,
될까봐/Verb,-0.012711548,
잠두/Noun,-0.012712534,
고차/Noun,-0.012721856,
꼴/Noun,-0.012726235,
꽁꽁/Noun,-0.012743636,
샀는데/Verb,-0.012755463,
죽어있는/Verb,-0.012769745,
치워놓고/Verb,-0.012774039,
우울증/Noun,-0.012774039,
시키라고/Verb,-0.012774039,
시키더군요/Verb,-0.012774039,
만들고싶다면/Verb,-0.012774039,
할수있는건데/Verb,-0.012782534,
전화하겠다는/Adjective,-0.012782534,
되는가/Verb,-0.012782534,
한가하니/Adjective,-0.012786151,
집으려던/Verb,-0.012786151,
집었을/Verb,-0.012786151,
집는/Verb,-0.012786151,
집냐고/Verb,-0.012786151,
막히시더라고요/Verb,-0.012786151,
들으라고/Verb,-0.012786151,
내시는데/Verb,-0.012786151,
피트/Noun,-0.012801346,
먹느니만/Verb,-0.012830941,
울어있는게/Verb,-0.012863448,
알았다고하고/Verb,-0.012863448,
둬도/Verb,-0.012863448,
됐은지/Verb,-0.012863448,
껴있는데가/Verb,-0.012863448,
서있으면/Verb,-0.012892157,
떨어서/Verb,-0.01289369,
했냐는/Verb,-0.012903761,
바꿔주네요/Verb,-0.012948952,
넘게하니/Verb,-0.012948952,
나을꺼다/Verb,-0.012948952,
갈꺼지만/Verb,-0.012948952,
붐볐으며/Verb,-0.012953481,
욕구/Noun,-0.012962946,
꿀렁거리/Noun,-0.01298729,
줄수밖에/Verb,-0.012999365,
안하나라는/Verb,-0.012999365,
시켜줄/Verb,-0.012999365,
생겼었었구/Verb,-0.012999365,
보여주셨으면/Verb,-0.012999365,
들어가로/Verb,-0.012999365,
들렸었네요/Verb,-0.012999365,
못내/Noun,-0.013013087,
레벨/Noun,-0.013017243,
하고싶어하는/Verb,-0.013058783,
올라오자마자/Verb,-0.013058783,
해줬냐/Verb,-0.013062201,
싸냐는/Verb,-0.013077674,
터질듯이/Verb,-0.013077683,
찌푸렸어요/Verb,-0.013077683,
밤늦게는/Adjective,-0.013077683,
맞춰놨는데/Verb,-0.013077683,
돌아가더니/Verb,-0.013077683,
대걸레/Noun,-0.013077683,
쓰러져가는/Verb,-0.013104953,
짜증났는게/Adjective,-0.01311491,
개무시/Noun,-0.01311491,
놓여있고/Verb,-0.013137793,
북어/Noun,-0.013155267,
넣었고/Verb,-0.013158966,
닦인/Verb,-0.013159188,
에두/Noun,-0.013169896,
외지/Noun,-0.013206687,
몰랐구요/Verb,-0.01321068,
더하기/Noun,-0.013213109,
혼나면서/Verb,-0.013225508,
폐쇄했으/Noun,-0.013225508,
소리침/Verb,-0.013225508,
브랜딩/Noun,-0.013225508,
따갑게/Adjective,-0.013225508,
귀청/Noun,-0.013225508,
가져왔다는/Verb,-0.013225508,
늦지/Verb,-0.01324781,
피는지/Verb,-0.01325898,
요물/Noun,-0.013265263,
해야겠어서/Verb,-0.013270033,
참는데/Verb,-0.013270033,
일어난거였는데/Verb,-0.013270033,
없다더군요/Adjective,-0.013270033,
안달/Noun,-0.013270033,
씻겠냐고/Verb,-0.013270033,
샌가/Verb,-0.013270033,
불러주겠다/Verb,-0.013270033,
묻더라고요/Verb,-0.013270033,
다니거든요/Verb,-0.013270033,
다가오고/Verb,-0.013270033,
늦었고요/Verb,-0.013270033,
나타났고/Verb,-0.013270033,
나는거예요/Verb,-0.013270033,
걸리겠다고/Verb,-0.013270033,
.....;;(/Punctuation,-0.013270033,
복국집/Noun,-0.013270979,
하인/Noun,-0.013284648,
청함/Noun,-0.013291985,
창궐/Noun,-0.013291985,
이른바/Adverb,-0.013291985,
얼척/Noun,-0.013291985,
싸우다/Verb,-0.013291985,
모르냐고/Verb,-0.013291985,
뜯기는건/Verb,-0.013291985,
눈물나게/Verb,-0.013291985,
놓친/Verb,-0.013291985,
그랬을듯/Adjective,-0.013291985,
겪고싶지/Verb,-0.013291985,
갖추시는게/Verb,-0.013291985,
이는데/Verb,-0.013339776,
썩는/Verb,-0.013339776,
벽보/Noun,-0.013339776,
무가/Noun,-0.013339776,
낮춰도/Verb,-0.013340969,
낑낑/Adverb,-0.013386839,
추측/Noun,-0.013416098,
한거겠지만/Verb,-0.01342858,
옮기지/Verb,-0.01342858,
서있던건데/Verb,-0.01342858,
복잡해지니/Adjective,-0.01342858,
척치/Noun,-0.013430069,
움직이는건/Verb,-0.013430069,
들어서고/Verb,-0.013430069,
헐씬/Noun,-0.013430351,
잊으면/Verb,-0.013430351,
예측/Noun,-0.013430351,
없다고시에/Adjective,-0.013430351,
안았는데/Verb,-0.013430351,
실망했다고/Adjective,-0.013430351,
받아시/Verb,-0.013430351,
먹는데도/Verb,-0.013430351,
만든다고/Verb,-0.013430351,
쉬시라고/Verb,-0.013434759,
숙비/Noun,-0.013434759,
주시는대/Verb,-0.013437259,
잘아는대/Verb,-0.013437259,
쓰러서/Verb,-0.013437259,
스테인/Noun,-0.013437259,
쉽조잉/Noun,-0.013437259,
불편했는대/Adjective,-0.013437259,
말이안나/Verb,-0.013437259,
누웟는대/Noun,-0.013437259,
넘어가도록/Verb,-0.013437259,
과장하는게/Adjective,-0.013437259,
고요/Adjective,-0.013437259,
걸었/Verb,-0.013437259,
감사하긴/Verb,-0.013437259,
놔둠/Verb,-0.013483002,
나서도/Verb,-0.013501638,
괜찮을까/Adjective,-0.013509046,
메롱이/Noun,-0.013528445,
맛있으면/Adjective,-0.013528445,
포화상태/Noun,-0.013559469,
걸었음/Verb,-0.013578863,
미는/Adjective,-0.01360867,
비정상/Noun,-0.013618519,
않겠슴/Noun,-0.013632027,
농기/Noun,-0.013632027,
맡기려고/Verb,-0.013653874,
피어있어/Verb,-0.013685835,
걸어갔네요/Verb,-0.013685835,
줄수/Verb,-0.013723447,
얼룩져/Verb,-0.013731236,
샜는지/Verb,-0.013731236,
보여진/Verb,-0.013731236,
가려놓은/Verb,-0.013731236,
임/Verb,-0.013756558,
옥탑방/Noun,-0.013756558,
오죽할까/Adjective,-0.013756558,
